,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,13,8.00563689156434,30,4.355480066253353,True,-0.7492453545674665,183.94777196734174,163.0504767305259,42.9,189.2,158.05038936731702,0.00443511918899749,14347.430480096456,0.34488903776365776,0.6291165807175148,1.0667026997062207e-09,135.82838397859734,197.1,230.0,135.5170213666584,0.000657706439087657,437069.9576100759,0.095453983356267,0.5979070466280936,1.403595622239765e-20
1,81,9.409169250198687,82,-3.699153587488051,False,,,,,,,,,,,,,,,,,,,,
2,63,2.8859102815187203,86,-0.8991754405935826,True,-1.7098332192011663,,,,,,,,,,,,,,,,,,,
3,61,8.402617918147847,79,-4.530153331955715,True,-0.4695278556828032,,,,,,,,,,,,,,,,,,,
4,82,1.0678706841186631,85,1.0273823111076847,True,-1.1232864206593318,258.180612960116,250.7061506452986,75.05543071036317,173.29325842621788,250.06891385792738,0.0007860397644644552,146221.5377239556,0.10093264762495384,0.5997839318061331,9.822602740737448e-19,,,,,,,,,
5,81,6.588166937807344,88,-6.11178093081699,,,,,,,,,,,,,,,,,,,,,
6,4,-7.776572132084012,18,-1.6810568639207286,,,,,,,,,,,,,,,,,,,,,
7,14,3.776601081334171,74,3.2366755052619816,True,-1.129372916308315,261.5094324640339,251.33565458183918,71.78002394423777,1282.0,251.02399521115245,0.0008667789331748734,11013658313.802603,0.07055856198187563,0.6008836232480682,2.8944169724861026e-43,,,,,,,,,
8,57,6.805324130780448,88,4.2143610705802885,True,-2.416939304630354,260.79110383732,252.74521840113295,62.54741593065967,327.2,246.95086135644678,0.0019490530270505199,22483.52671011307,0.30518501305371815,0.6122563603245169,1.8541749688598214e-12,,,,,,,,,
9,15,-8.674859244938869,37,-6.436312172779488,,,,,,,,,,,,,,,,,,,,,
10,32,-0.756142730770204,79,0.19665692388010214,True,-0.3422277943656398,270.63351095322685,259.6994108050015,97.18847989488792,156.63078391591034,259.44230402102244,0.0002928024772837227,390153.86144123547,0.06293013360071706,0.5911517047882593,1.3892354464393e-22,,,,,,,,,
11,55,7.982015333470173,81,7.8192205792628116,True,-1.759976815600641,257.74879075209105,250.79380476337752,65.98250106490767,342.5793747337731,246.47937473377308,0.0013628634079953733,27525.65247056738,0.2661487038089737,0.6066968066547941,1.6100774704674221e-13,,,,,,,,,
12,38,5.530333982566955,64,4.8798711982527365,True,-2.0106548019412407,257.087873091531,255.48169618462677,62.6321798414941,358.3,247.99195503962648,0.00159030753254771,18828.862306603092,0.34840445571732637,0.6089814042297264,3.550318096552271e-12,187.07353490603472,393.49111151294807,433.88222302589617,186.70888848705192,0.00011665403784537935,190863.1786361339,0.08815322596213648,0.5861013633168165,1.3296870758749666e-21
13,37,5.054543627567687,96,4.842126228959563,True,-1.5718426850449634,190.23342289335557,,,,,,,,,,144.8067126871384,194.4,303.27634050815556,132.47634050815557,0.0003676009589011188,10972.536491796649,0.5725559349784908,0.5927912995819615,6.462267891142736e-10
14,90,9.72579275564162,96,0.17003455347864715,True,-1.137020806838478,258.199568422657,,,,,,,,,,,,,,,,,,
15,33,7.079412586800252,54,6.319514624941739,True,-1.9111057038144763,257.0409563002156,255.0197097511199,62.212094804118195,354.5,248.19697629897047,0.001530486770470426,22078.2095899861,0.33297702953448455,0.6083982872417463,1.2453922942394039e-12,,,,,,,,,
16,3,-7.106744514639578,83,-2.050188084503633,,,,,,,,,,,,,,,,,,,,,
17,4,-9.569717179626707,18,6.256164158211927,True,-0.8736610724298264,261.27655807085523,254.26425626241326,77.7255267173045,174.11701781153633,253.69574554711593,0.0006602041459689609,186001.60491913892,0.09471561837662429,0.5979453094771192,1.4888815129542308e-19,,,,,,,,,
18,14,2.665407594175676,44,1.5077866106825422,True,-2.127548574745493,192.98156604092674,,,,,,,,,,108.32860494743566,323.36586116663085,354.9,107.83413883336912,0.0006169317462172475,75805.79509283844,0.1347832731647466,0.597271407480535,2.644185505734164e-16
19,16,-7.52910550294567,52,4.6098127175039245,True,-0.8346423437332406,262.59409727243906,254.16839037373282,79.85502182953502,170.873013097721,253.60899563409302,0.0006153132837691054,148783.16658224002,0.09396165350857627,0.5972457339403983,3.578981268759236e-19,,,,,,,,,
