,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,24,-7.096277363417207,68,1.698034535850713,True,-0.4741955794997512,270.0554378617057,257.85388014830835,91.37522571469233,160.55641928601926,257.58119357132693,0.0003739336349150288,564431.6085252347,0.0650562909551015,0.5929218744815263,5.0902571826005934e-23,,,,,,,,,
1,85,-7.413097850539437,90,3.4948943841224143,,,,,,,,,,,,,,,,,,,,,
2,1,-7.780719528503692,7,0.2874342874996536,True,-0.040550997195284724,277.6222567824434,264.2053723000297,107.05081648151086,152.95081648151086,264.0622958796223,0.00018278507666148706,1184381.6942725482,0.04647431601642509,0.5882831260456426,7.316553898219618e-26,,,,,,,,,
3,25,-5.239362012669265,68,3.633167387294055,True,-0.7846714651211388,264.8665425201737,254.16641353601815,81.64401947746465,168.28641168647877,253.6711961045071,0.0005705049086526392,193942.5916581395,0.08834822640218087,0.5965205146421462,6.80978303206405e-20,,,,,,,,,
4,10,-3.2511850883685556,95,2.5683223833743956,True,-1.1493803427739278,257.7636722869287,250.0422581152973,75.19797969171783,172.04848476878837,249.45050507707055,0.0007884058893604994,159173.46073249957,0.09737878604829359,0.5998169756625222,6.12616289179415e-19,,,,,,,,,
5,75,-8.450892077313558,90,6.92296482338001,True,-0.11981997841237642,280.0130621068573,,,,,,,,,,,,,,,,,,
6,27,-9.953793111283765,37,2.8577179189401463,,,,,,,,,,,,,,,,,,,,,
7,14,-7.256709747148613,34,1.823327926115855,True,-0.23463207515505613,276.0245164304592,262.18985379784925,101.20831604090093,154.70831604090094,262.0229209897748,0.00024247195351353805,1355991.3644945978,0.05043651417305638,0.5899236266091612,1.0448671688138403e-25,,,,,,,,,
8,70,-7.040863000458275,80,-3.5280627746649573,,,,,,,,,,,,,,,,,,,,,
9,53,-8.296605370539321,57,1.611536313398954,,,,,,,,,,,,,,,,,,,,,
10,13,-7.857266368010252,83,-3.1476669618854185,,,,,,,,,,,,,,,,,,,,,
11,61,3.7545187365612005,66,1.8976677931042722,True,-1.0855669933622658,262.32565668958574,251.70975561486932,73.75319109868484,175.5119146592109,251.12936178026305,0.0007929779928249116,215354.01744694117,0.09612544391533465,0.5998806807518026,1.3293514783861258e-19,,,,,,,,,
12,46,6.234871625018595,57,-3.295679337753132,True,-0.40106268888795943,,,,,,,,,,,,,,,,,,,
13,76,-7.426501360779052,80,-3.1555332943588628,,,,,,,,,,,,,,,,,,,,,
14,13,7.065896873917335,67,5.479408538500522,True,-1.1110549030633807,259.3422857555412,253.03785208474739,73.95300743512836,1019.8306014870257,251.06939851297435,0.000864053291619345,56928146.507419996,0.17852977714973886,0.6008473935739483,4.559252927159553e-31,243.65163696285515,1038.5628876151059,1139.1,242.01237079496468,3.190957276267945e-05,52955.458867836256,0.16467441799990373,0.5819440814906749,1.057288185481355e-20
15,90,8.856409072170457,95,-5.87758806628268,True,-0.7003284609723736,311.28176879124686,,,,,,,,,,,,,,,,,,
16,26,-9.257787595038458,83,1.2812972455307126,True,-0.41295464210013233,268.7578113092517,258.51165071118857,93.71401332476643,159.03121065981315,258.2171973350467,0.0003398016777344551,289753.6522029844,0.06750402798119205,0.5922039340774947,1.1011433721874543e-21,,,,,,,,,
17,59,6.565771419538979,64,6.15765361327648,True,-1.09110549979037,259.0552523019703,251.63067018789266,74.22964405435731,175.73778643261437,250.95407118912854,0.0007949755169720169,130533.91536015824,0.10388070469374025,0.5999084530114015,1.8644239391102778e-18,,,,,,,,,
18,74,8.890234968892265,97,2.717386170083829,True,-1.5147989067406082,253.21641582664515,,,,,,,,,,,,,,,,,,
19,8,1.9386862943569483,39,-0.5897239556662761,,,,,,,,,,,,,,,,,,,,,
