,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,41,-8.178970565500386,91,-4.563052598216442,,,,,,,,,,,,,,,,,,,,,
1,25,9.599826165669267,33,-0.31113830614007476,True,-0.9338210219742765,264.84241054471653,255.05487760831844,84.55923510345491,168.65923510345493,254.6351912241363,0.0005742895826390202,313749.846578483,0.08110636322534355,0.5965828853178345,5.382567781763554e-21,,,,,,,,,
2,47,-9.77528515883381,88,-9.746871153881331,,,,,,,,,,,,,,,,,,,,,
3,14,-6.016176339080324,63,1.949738559463178,True,-0.9204622064053808,261.5854835260552,253.0332079113193,77.8005759174104,171.70034555044623,252.49988481651792,0.0006682613297324256,209821.45838183333,0.09194754933794357,0.5980682292835573,8.149791245389327e-20,,,,,,,,,
4,69,6.949447274154686,74,6.782563983591121,True,-1.103963940422542,261.68202631426425,251.27967306042456,74.55861074910976,174.87516644946587,250.60827785017807,0.0007926722805169425,128788.51054318532,0.10354957787871613,0.5998764271130069,1.9716108868958632e-18,,,,,,,,,
5,7,7.282171388152587,92,0.7389106530515832,True,-1.1607908766436772,257.81729701482783,,,,,,,,,,,,,,,,,,
6,3,-4.646739019903398,4,4.542427674800942,True,-0.13733499639079058,276.5676661997732,262.2143039280327,105.0818543169347,157.1818543169347,262.05453642076634,0.00021828345031680267,1329469.7659712809,0.04933893205996531,0.5892868747835398,8.055093490874548e-26,,,,,,,,,
7,30,3.593806340475531,89,1.3946652794782644,True,-5.097568004081769,151.69388155026854,151.15533356514067,16.6,72.1,149.35806824482668,0.005246842154747314,177491.22240579265,0.21626726310594596,0.6334021899613647,2.407333570333332e-15,95.80950142492655,75.5,123.2,93.17937874330673,0.0026595423277219012,40735.047051018846,0.32095733540922333,0.6178981905142203,5.371732477796266e-12
8,50,4.2881487187760765,82,-0.042064065038838194,True,-1.035483091881773,274.41748827591283,254.96811808773,93.5979532289075,161.29727097187669,254.70068225703085,0.00047617831240858626,552692.3097372262,0.06470735934633544,0.5948905457592432,1.2027669000277327e-22,,,,,,,,,
9,49,-9.645559086889627,78,0.2925302942905823,,,,,,,,,,,,,,,,,,,,,
10,31,4.800748717888579,93,3.765757579677844,True,-1.441810193675902,257.5564807461422,,,,,,,,,,219.49190035815874,715.3751532430273,779.1937883107569,218.80621168924318,5.436475027498679e-05,101314.20175130462,0.11225121782454209,0.5833390313691613,2.141680547164552e-21
11,48,1.2409314953186943,59,-0.5813116676458829,True,-0.430990200748973,,,,,,,,,,,,,,,,,,,
12,46,3.0101929340078915,77,0.629277656749041,True,0.3878002326533558,330.1759720843664,265.7953046557893,66.5,235.7,264.6690615136,0.0053791603648322365,212746.58564067318,0.1298878227949292,0.6340647548222654,6.733129773294095e-17,,,,,,,,,
13,4,6.41393476893456,18,5.547361343439503,True,-1.0748771860388415,260.2014903625993,258.0221210254955,55.980075102730666,978.7033208162115,255.30332081621157,0.0009592984783197616,4340201.79549444,0.20808106159773954,0.6020798593457605,3.1798312077694058e-25,,,,,,,,,
14,44,-6.08801636961136,63,-1.2138901082950575,,,,,,,,,,,,,,,,,,,,,
15,51,-8.141554904493303,73,-6.138639557049583,,,,,,,,,,,,,,,,,,,,,
16,28,5.999330846806812,88,-5.120829562386861,,,,,,,,,,,,,,,,,,,,,
17,71,-6.263391913131333,89,-5.57118249833759,,,,,,,,,,,,,,,,,,,,,
18,37,6.905400504647137,73,0.11805896627118351,True,-0.782222284620684,239.50414062896917,,,,,,,,,,,,,,,,,,
19,7,3.194143659340863,79,-0.034575177241737975,True,-11.638233015967986,,,,,,,,,,,,,,,,,,,
