,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,20,-7.920022849149106,79,-2.559484403459244,,,,,,,,,,,,
1,11,-8.029310234397368,82,6.725212618587143,True,-1.1014565657713458,258.51217723876897,250.94944054321113,75.39338526075464,172.9760311564528,250.34132294784908,0.0007704423273999477,164773.35005395018,0.09855920977685016,0.5995647982424711,4.870302153639146e-19
2,13,4.841474934647874,98,2.6516092635539437,True,-1.1741389084173488,257.4775562687573,249.84045999633565,74.96128017259113,172.19596012944336,249.23467995685223,0.0008021299669106284,152325.42159614922,0.09857400454750584,0.6000076264471262,8.237806846823659e-19
3,29,-6.81777282800752,67,-5.715885328728987,,,,,,,,,,,,
4,8,7.767030113917677,14,3.4281394555936746,True,-3.3888650129539477,268.4681111276381,261.209205980393,60.20260553711721,317.1,254.14869723144142,0.002751361439682212,15278.876205582777,0.32829845356375364,0.6185646982704082,3.9937194418162465e-11
5,51,-0.7590524813668544,95,-0.17205049940026385,,,,,,,,,,,,
6,29,-8.21984566717006,37,-1.96048904971072,,,,,,,,,,,,
7,60,4.030543541454602,84,-3.1587148972869805,,,,,,,,,,,,
8,38,-6.8018628372962375,42,-1.9195312521581016,,,,,,,,,,,,
9,15,6.303779393084,75,-5.441393644846972,,,,,,,,,,,,
10,74,7.996783321095943,86,1.5030384928752483,True,-1.1758109596178146,256.9109186577401,250.13901568935106,71.22296881398745,176.75378128839247,249.5154062372025,0.0008777644608615924,202591.1550875662,0.0999762054659697,0.6010290448061462,2.688838047344036e-19
11,19,-5.201966488033287,41,4.966637512663226,True,-0.6659001048613153,266.38703307315876,256.2263956078048,85.07332584252788,166.48399550551673,255.80533483149443,0.0004942998019196425,234451.43057446345,0.08117206412334278,0.5952158320271688,1.4306622066479186e-20
12,71,-1.8434610417093964,74,0.1351659586087095,,,,,,,,,,,,
13,20,-9.713756340391896,79,1.7425596304376079,True,-0.7525096085270089,262.46540075101206,254.15807664417918,82.34148479713258,167.28489087827953,253.6717030405735,0.0005515426563948935,188257.48528745904,0.08758017779961998,0.5962047447820858,7.002107296033398e-20
14,29,-7.560731059962354,69,-4.918740415712772,,,,,,,,,,,,
15,42,-4.416833360060746,66,-1.6527407636500726,,,,,,,,,,,,
16,75,9.974405321490885,86,-7.448475400386605,True,-0.5516881029382252,,,,,,,,,,
17,21,6.759131194044265,27,-6.622592843646911,,,,,,,,,,,,
18,4,-9.44078353648067,6,1.038442262143814,,,,,,,,,,,,
19,3,-9.888498884010575,5,-4.705088996686424,,,,,,,,,,,,
