2.3515e-8      6.7414e-10
2.3451e-8      9.7121e-10
2.3451e-8      1.2449e-9
2.3451e-8      2.0454e-9
2.3387e-8      3.0787e-9
2.3387e-8      4.5669e-9
2.3259e-8      7.2875e-9
2.3259e-8      1.0810e-8
2.3195e-8      1.6510e-8
2.3068e-8      2.4136e-8
2.3068e-8      3.3281e-8
2.3005e-8      5.2338e-8
2.3005e-8      7.7636e-8
2.3068e-8      1.1349e-7
2.3195e-8      1.6350e-7
2.3387e-8      2.1897e-7
2.3451e-8      2.9324e-7
2.3451e-8      3.9849e-7
2.3645e-8      4.1634e-7
2.3840e-8      2.8899e-7
2.3971e-8      2.0060e-7
2.4170e-8      1.3327e-7
2.4303e-8      7.5401e-8
2.4236e-8      5.3889e-8
2.4236e-8      3.3281e-8
2.4103e-8      2.2766e-8
2.4103e-8      1.5348e-8
2.4103e-8      1.0499e-8
2.3971e-8      7.1819e-9
2.3906e-8      5.2084e-9
2.3906e-8      3.7772e-9
2.3906e-8      2.5838e-9
2.3775e-8      1.5273e-9
2.3840e-8      9.7121e-10
2.3840e-8      7.8015e-10

