5.8971e-9      4.2868e-10
5.8971e-9      4.8890e-10
5.8971e-9      5.5757e-10
5.8809e-9      6.4525e-10
5.8809e-9      7.4671e-10
5.8809e-9      8.7683e-10
5.8648e-9      1.0758e-9
5.8327e-9      1.3198e-9
5.8008e-9      1.5957e-9
5.7690e-9      2.0158e-9
5.7532e-9      2.4731e-9
5.7374e-9      3.1240e-9
5.7690e-9      4.3077e-9
5.8008e-9      5.2850e-9
5.8809e-9      6.8740e-9
5.8809e-9      7.9549e-9
5.8971e-9      1.0499e-8
5.9458e-9      1.0499e-8
5.9786e-9      7.9549e-9
5.9950e-9      6.9751e-9
6.0280e-9      5.2850e-9
6.0945e-9      4.2453e-9
6.1113e-9      3.0341e-9
6.0945e-9      2.4372e-9
6.0778e-9      2.0158e-9
6.0445e-9      1.6430e-9
6.0115e-9      1.3789e-9
5.9786e-9      1.1743e-9
5.9786e-9      1.0296e-9
5.9622e-9      8.8973e-10
5.9622e-9      7.3588e-10
5.9622e-9      6.5474e-10
5.9458e-9      5.6577e-10
5.9458e-9      4.8890e-10
5.9458e-9      4.2868e-10

