1.8984e-9             2.2546e-10
1.8984e-9             2.5713e-10
1.8984e-9             3.0638e-10
1.9088e-9             3.8141e-10
1.9193e-9             4.6116e-10
1.9405e-9             5.4949e-10
1.9512e-9             6.2667e-10
1.9566e-9             7.1470e-10
1.9619e-9             8.1509e-10
1.9673e-9             9.1610e-10
1.9673e-9             1.0000e-9
1.9782e-9             9.8550e-10
1.9836e-9             9.0282e-10
1.9891e-9             8.0327e-10
1.9945e-9             7.2521e-10
2.0000e-9             6.2667e-10
2.0110e-9             5.5757e-10
2.0221e-9             4.9609e-10
2.0388e-9             4.2247e-10
2.0444e-9             3.5977e-10
2.0500e-9             2.9756e-10
2.0500e-9             2.5340e-10
2.0500e-9             2.0355e-10

