,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,31,-0.5021472413280641,87,-7.538838676703772,99,-8.926782683117269,,,,,,,,,,,,,,,,,,,,,
1,8,-4.2237190606,10,6.527139632634508,61,9.099135471291081,True,-1.0680431856932138,261.4040748517807,251.97558736732566,75.27287304465376,174.66372382679228,251.34542539106926,0.000764671068061996,148611.66532775923,0.10016661747618281,0.5994831307583646,8.091576097968447e-19,,,,,,,,,
2,55,3.05202133087934,73,6.0292835861178276,87,6.445327112209533,True,-1.4549639535041776,255.20079144002997,248.22953156501887,67.36678467746017,182.07508850809512,247.50830383063496,0.0011098826405048835,174198.63554160783,0.10790515313547677,0.6039041428106319,1.3707057963686381e-18,,,,,,,,,
3,16,-0.1281951234448897,48,-2.6688008122140294,84,-5.911339923055792,,,,,,,,,,,,,,,,,,,,,
4,22,2.2515112024933455,49,-3.349195199281083,77,5.814286190592622,True,-0.770565044722974,262.83906367538384,254.4425957933115,83.72863199060419,165.8371791943625,254.05427360187917,0.0005299627121279993,366111.98735375545,0.07818487993692161,0.5958384682811483,1.8431080330424855e-21,,,,,,,,,
5,11,-0.6792944883092495,91,2.701437857351017,94,9.971676729181741,True,-1.1492726391459394,257.7919184224219,,,,,,,,,,,,,,,,,,
6,11,-1.8462404352435549,65,-5.5881319286843745,75,-7.079507368432796,,,,,,,,,,,,,,,,,,,,,
7,16,2.286596202983384,59,-2.559505956896306,69,4.500389860397734,True,-0.8405061835011256,265.196711065657,254.15398056208875,83.17866068427844,167.04719641056707,253.68426786314433,0.0005596815725735703,201278.6187764645,0.08601730168605787,0.5963409561801614,5.082148335056342e-20,,,,,,,,,
8,2,1.3695394925113114,2,4.79485616039393,64,7.556285794960122,True,-1.0673160787448903,261.16339685661217,251.85028673708575,75.24868335010625,174.24921001006373,251.25026332997876,0.0007621381352154083,178176.2197579471,0.09773251657924978,0.5994471865732658,3.1126382867717663e-19,,,,,,,,,
9,4,-1.1869404911887287,34,-1.698591235214991,38,5.182297474117398,True,-0.9439198807385831,262.89889748542987,253.69181301704347,78.31718512581092,172.91031107548656,253.09656297483784,0.0006723198554707043,150908.77888638797,0.09700201375344017,0.5981298543482578,4.67143101419599e-19,,,,,,,,,
10,20,6.412520745224928,73,7.22751257500742,92,7.417017256657623,True,-1.428332753917282,255.11813969917463,,,,,,,,,,,,,,,,,,
11,38,1.0862623686965982,43,5.148328895315066,68,-9.374516467727611,,,,,,,,,,,,,,,,,,,,,
12,22,-0.4007959985609091,50,0.47405715013649896,88,-2.952718517597546,,,,,,,,,,,,,,,,,,,,,
13,37,-0.007493465120887777,63,5.678014176762204,70,-6.740753929682766,,,,,,,,,,,,,,,,,,,,,
14,37,4.980281278214385,65,6.224607466033564,86,-8.714445918582818,,,,,,,,,,,,,,,,,,,,,
15,31,-4.89226503152643,35,-5.482841002384764,63,-7.135563983226108,,,,,,,,,,,,,,,,,,,,,
16,1,1.4653279507787857,41,7.24202000604782,90,8.185367451474558,True,-1.6389941789663895,256.2800116058802,254.96168581837895,70.51153335774453,411.62788333943615,247.1721166605639,0.001227722080007738,20482.10673111779,0.35890646873236487,0.6052426440446542,1.1973491036171724e-12,243.59082402113913,417.0305013692681,483.6610027385362,242.86949863073193,0.00010679153874774168,121843.50830944501,0.1085332511784244,0.585726069364304,5.892054438490409e-21
17,20,-2.7921184455128056,64,-3.0655087550187528,80,6.196767318855379,True,-0.8009448532073193,262.92502721618115,253.93827580360758,83.72646729671555,165.17588037802932,253.5747065406569,0.0005339884030074838,419899.613831961,0.07569655268033335,0.5959073738061329,9.034513715466162e-22,,,,,,,,,
18,4,1.7473416556466645,22,-6.4680354715633275,60,-8.661165977528967,,,,,,,,,,,,,,,,,,,,,
19,6,-4.666556754567415,52,-8.183665946860986,58,-9.62858503876635,,,,,,,,,,,,,,,,,,,,,
