,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_2,phi_false_2,phi_true_2,Tn_2,alpha_2,beta_2,vw_2,vJ_2,SNR_2,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1,Tc_4,phi_false_4,phi_true_4,Tn_4,alpha_4,beta_4,vw_4,vJ_4,SNR_4,Tc_3,phi_false_3,phi_true_3,Tn_3,alpha_3,beta_3,vw_3,vJ_3,SNR_3
18,24,6.966618510223633,83,5.045982464596642,True,-1.3060736143725649,257.5422190527492,257.19481096831817,73.8305456865983,713.3861091373196,248.81389086268035,0.001061168404238531,362449.36140336056,0.3739764839808099,0.6033290452408184,5.547851047956638e-19,,,,,,,,,,240.38396677665662,729.4683244030655,803.0227748010217,239.4772251989781,4.731777223320562e-05,87154.5518020767,0.12272779872667833,0.5829393948341687,2.4390523833290478e-21,,,,,,,,,,,,,,,,,,
19,56,8.157850857095344,70,5.296590084645615,True,-1.315419049625206,257.45852981122863,249.4204115522161,67.27241613212236,184.42344967927346,248.5255167735756,0.0010567637205751404,117138.15202578805,0.11994212148491346,0.6032763684046909,1.0264261317605106e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,17,4.394689261012972,60,3.0999710638991047,True,-1.2336538561023085,259.55758918721887,258.8129136503997,73.0656849503985,720.1664212375998,250.23357876240038,0.0010374004112232718,417140.51328043843,0.3778473332235942,0.6030434192705537,2.6263368645518077e-19,,,,,,,,,,242.60648300206765,735.1945556356708,809.1945556356708,241.7027221821648,4.54359038029812e-05,86032.80392264781,0.12192862277034976,0.5828276653353515,2.1522637459855903e-21,,,,,,,,,,,,,,,,,,
9,33,6.754140509129325,41,3.5459448511490983,True,-1.2332312317063745,256.69961261359117,250.56637244868145,66.54194106097972,186.10516463658783,249.7316117878041,0.001022481899565941,114092.53313570215,0.11548168298803507,0.6028623826795259,9.69891597251412e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,55,3.8496366160200512,67,1.8178599420800785,True,-1.2512156665446779,257.4693700811573,249.8635534398243,67.6882094656843,182.59410473284214,249.10196508905256,0.0010002430922594608,143487.51906419825,0.1106312214552114,0.6025899245892186,2.699312989687568e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9,5.233067623746992,64,0.10515363693374093,True,-5.235716892488789,157.8352191183602,157.295385754868,16.1,217.8,145.34418491188092,0.00970413171486544,5037.223233591232,0.5220518216778736,0.6520372378479967,1.4584060321458552e-05,,,,,,,,,,143.29203993101058,218.7,265.8,119.99104485388392,0.000364749306005511,2394.073180472566,1.0,0.5927321231958199,6.271433612079507e-09,,,,,,,,,,,,,,,,,,
5,6,9.523595457858283,40,0.23525360175636045,True,3.791859166144629,159.65736329734295,156.8024369894123,16.4,226.2,148.377648786628,0.008942461047814943,7225.279933461328,0.4455431299988128,0.6492719633215381,7.356707184515456e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,9.921859074952511,60,0.09741403503489464,True,-0.5690062809357598,143.2965021088103,140.75662448842434,10.6,230.8,137.96247655012166,0.007934844619976053,567211.5958192468,0.27717822538182685,0.6453924103422015,5.564923126967598e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,27,9.290998370583726,86,0.6742187785608991,True,2.804344929263478,201.9429686096352,180.8571994766476,28.408114734301638,217.3,173.69188526569835,0.007816986651250848,10325.37909184821,0.3875116052460185,0.6449204332720159,3.183731335277732e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7,7.134059091222284,25,1.046531359794221,True,1.2257657828183428,184.40833632985738,157.15297247581674,28.357740608654066,210.4,150.84225939134598,0.007468317889652641,18183.82641833025,0.39044980690013054,0.6434997070751536,2.7198932697920064e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,14,7.460556542924671,60,0.6681748895347432,True,-4.405607043462892,194.70307640192001,163.4098671027574,25.5,278.4,159.7251867861505,0.007325748508502722,235300.0246885393,0.2958040669455269,0.6429078271343945,2.710975873495637e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,14,4.6564815429454365,56,0.7093758888836241,True,-2.0636749045859446,188.33867510949014,152.24179976465894,27.1,203.8,146.94431432887146,0.007213237130892947,36596.6716999796,0.3646387186995237,0.6424360615853929,6.591392736606372e-11,,,,,,,,,,133.32940474413422,209.0,282.2,113.31080753321487,0.00048671220541087785,2851.264432548441,1.0,0.5950803941329049,1.1573017705830412e-08,,,,,,,,,,,,,,,,,,
19,22,5.9010204124919605,82,1.0424123563216179,True,-1.3701065350920336,188.38932339026604,151.43467808674987,27.4,205.0,146.74400978864333,0.007099581226196672,62980.520108541845,0.3449458992421053,0.6419552052127271,3.5531794968659784e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,19,9.415938457854699,74,0.2742994440131987,True,-2.534637357939998,174.2080114650407,173.4869689605824,18.19182505741183,277.4,170.7081749425882,0.007008377926255579,1266433.0523473595,0.2501016630464561,0.641566152110866,2.8584362287965305e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,9.398051807751358,21,2.0438115861928523,True,-0.8456018924728156,179.52398370784005,144.9948537207181,27.7,205.8,141.15273176061652,0.00686145835498874,53576.48297538134,0.3199795890149664,0.6409333026938561,6.477575120846281e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,11,6.519732760831139,48,0.8664945968442428,True,-3.416284417486024,192.27735322598642,155.14813413505937,26.0,281.7,154.5104171118951,0.006699313734584513,42371957.20153379,0.12784462151577394,0.6402258435511302,2.0228631351266714e-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,18,9.986717603335274,58,2.179112911914361,True,1.2458125516364102,196.2452764602326,156.78678305459744,28.1,209.8,155.06718409207193,0.006642800584205346,870047.8093640083,0.20804229549802766,0.6399769821574626,1.4136342108594702e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,16,4.25657225708161,56,1.0545977573354737,True,-0.1830857898105349,189.7105154185764,149.99336400972302,27.7,206.9,148.48152539688394,0.0065283993426626975,2485218.941364244,0.1994923930100658,0.6394694950405431,7.367183678916665e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,1.7825413413366211,14,0.3554560846196093,True,-3.6335833374893816,193.97295387195632,175.5793766798299,38.92931033315133,293.0,164.37068966684868,0.006498009195781977,5249.811534029627,0.4850165197606711,0.6393338358332595,1.641304063586769e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,0.8617731739204331,53,0.13683125518242356,True,2.9854608520780404,209.9505542957924,169.83577971883898,28.7,127.8,165.70486791653218,0.006177518038321503,15783.357380674852,0.30730761548570856,0.6378807281345483,1.1120765419052145e-09,,,,,,,,,,169.31829007764276,128.9,214.0,157.57336777133327,0.0012349713246334554,5044.437017682103,0.4926714439654094,0.6053227298734835,1.9297950632770576e-08,,,,,,,,,,,,,,,,,,
6,12,9.150574362002887,38,1.5107351596378464,True,3.0156200622846105,208.6308873238991,168.8474439177497,28.7,127.7,165.28363390621,0.006098668260345346,26083.272914035337,0.2870054431518395,0.6375167138848276,7.576198902133355e-11,,,,,,,,,,168.11863677903392,129.0,213.8,155.93614130498082,0.001234196431277567,4693.826443374812,0.5026794621901279,0.6053141811055308,3.331334758827801e-08,,,,,,,,,,,,,,,,,,
11,27,9.962538683413683,83,0.4224219886325749,True,3.236867027287761,240.8335653949689,218.3863942450188,29.69154562217459,135.8,214.40845437782542,0.006098327484911653,22300.21163957496,0.26705050872275665,0.637515137483886,6.352334551808654e-11,,,,,,,,,,218.14002420751842,136.0,231.4,213.5342972573523,0.0014292686464983753,19121.12611977358,0.2842536031926353,0.6073834264728389,2.0166938579569784e-12,,,,,,,,,,,,,,,,,,
3,14,9.657763702885775,42,2.3816310122873605,True,-3.139459741579891,196.34428784045826,172.56289234796196,40.1,296.2,164.62809570656833,0.006088592754417663,21509.427740211766,0.4163438073673926,0.6374700064652197,6.541205534300457e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,28,8.891021926460187,82,0.5828931959362613,True,-8.60433420830199,311.540901696204,254.3914046062812,34.3,152.0,250.22254309977487,0.006043024650867154,32145.173670169883,0.25355107620354744,0.6372582327078646,5.6196038384092284e-12,,,,,,,,,,227.76010166263455,155.56277000345492,261.4,221.83722999654515,0.0017741578600439926,13494.357748464354,0.3140533354883848,0.6107039665092809,2.522833549791216e-11,,,,,,,,,,,,,,,,,,
19,30,8.085058881708484,82,2.7452075713056945,True,3.6009057905514728,226.52468635166665,171.46769544053348,28.8,126.69629212846792,169.6037078715321,0.005853560483496539,212510.5948452053,0.2071364881031945,0.6363678829441151,8.423203455398306e-16,,,,,,,,,,138.00702434112256,132.74632901456584,211.5536709854341,127.65367098543415,0.0013042811596220886,5919.033982607346,0.5188568101239979,0.6060762439632723,3.330279328378529e-08,,,,,,,,,,,,,,,,,,
3,31,7.3748114373613385,83,1.4258476278733667,True,-2.711859435590688,189.86992100657486,175.5286047016106,36.29064542939524,293.1,168.90935457060473,0.005680071493239408,-11433.065378377007,0.3794571248978683,0.6355382430412452,8.092082402300621e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,36,5.75836778082583,91,2.7660981505356013,True,1.5928996143715015,149.29372910695724,148.53192934899957,17.2,73.2,145.32736801342938,0.005580719650249809,16163.73165214402,0.29045163177029976,0.6350566994483525,9.242865483061239e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,41,4.010392077805578,81,2.177560239433676,True,3.1389425945811777,143.4359570820663,148.86040695432874,15.0,59.7,147.42448028179234,0.005449739634877618,25819.191362229547,0.19570574871220564,0.6344144372872114,3.314089510954517e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,44,7.732002909714247,74,2.8470640047566413,True,3.646064732386783,278.74929883552267,223.34363049461257,55.5,207.7,222.22986473995118,0.005427381002776685,435616.3872700351,0.14074872685243567,0.6343039386238764,3.7941779096875845e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32,8.624536340904246,82,1.4491713525436352,True,-2.164215371868807,185.36090421612312,176.60454423082484,31.84517727624784,294.0548227237522,171.75482272375208,0.005199998391312024,91589.26835413848,0.32612224741043844,0.6331653865103272,1.1553339642212503e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,42,9.350898221736037,71,3.9605459502657747,True,2.5240853697419934,250.15746053826385,205.98992662526112,52.77373486457629,202.0,203.52626513542373,0.005140408393350826,53068.599410523566,0.2171838799169935,0.632862416996072,3.7322312539216993e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,9.520989196452016,57,3.6579800925463988,True,11.378498764420266,165.75706351122918,164.63947700236162,11.8,44.4,163.30193665537524,0.0049462828368604965,22347.480827194766,0.17914553501237002,0.6318615893333296,3.095700653027709e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,22,4.495833220647263,38,2.0582644215345187,True,1.7736089810235638,232.44208758426475,195.53225945546927,50.75391594400199,198.3,192.546084055998,0.004902621529818436,30337.603661784946,0.2451199321214184,0.6316334842365321,8.08510628395821e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,25,4.714421174429812,88,1.2884324790829211,True,-5.066375566381809,149.20745070476838,148.54864575953792,14.1,61.0,146.5497490803829,0.004805066758951676,122310.10222560553,0.2320707021764433,0.6311196907970665,1.4722398672869398e-14,,,,,,,,,,103.06874700181312,63.2,102.8,98.46976789947695,0.002993952927652685,9393.993200960793,0.4045012969466768,0.6202696821525988,1.7685847539292303e-08,,,,,,,,,,,,,,,,,,
5,29,5.159204347454646,98,0.8507139486489219,True,-3.6213173583958618,152.15851976722618,151.8129499914296,14.0,60.2,150.33487039994347,0.0047684320013487175,219512.2812179542,0.1961781878347208,0.630925246283656,4.985892398336978e-16,,,,,,,,,,109.45178755492485,62.5,100.9,105.30962249381679,0.003220818420027893,17889.3029978281,0.3738149231816847,0.6217973945529736,6.088762046190293e-10,,,,,,,,,,,,,,,,,,
3,17,1.7646532694919728,42,0.461746848616194,True,-1.3353159785183764,182.13675681261432,169.98779125728808,37.73163336500336,187.6,163.46836663499658,0.004723381257895181,9566.312782873814,0.3837355068228853,0.6306849240504062,1.201804045408941e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,39,4.4123798026902525,93,1.7217275260439102,True,-1.3637715688828629,185.0621253622325,165.3122531007034,41.3,187.22232020474704,159.47767979525298,0.00471251216204265,11249.188787817022,0.3686266179828246,0.6306268329517303,5.0672083305735676e-09,,,,,,,,,,143.01024101106114,193.0,228.32324805106518,142.5767519489348,0.0006669655955443138,122616.19613937224,0.10971268708220523,0.5980485138042699,9.006367963163841e-18,,,,,,,,,,,,,,,,,,
18,22,4.861869866355384,57,1.5692384871818883,True,-1.79314451662078,186.6374279633466,166.25663202179263,37.03867197954071,300.7613280204593,165.2613280204593,0.00470923905375243,-993989.6196714528,0.1542641762063635,0.6306093052871676,1.1699590402115713e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,14,9.349173954154603,34,2.6638572917580237,True,-1.0953049753684259,181.79050901177465,169.5493337688895,38.4,188.6,162.83014996197883,0.004658174516367221,9115.068320405877,0.3899534044412053,0.630334969721051,1.5643412908110282e-08,,,,,,,,,,149.5861191971943,193.0827019945269,225.1827019945269,149.3172980054731,0.0005216057416151543,431783.2039584254,0.08451782411592539,0.5956945570801067,4.4037924782529414e-21,,,,,,,,,,,,,,,,,,
11,47,5.737088840555629,84,1.5346546218280146,True,1.5976634697820773,229.18364111366157,204.65879437577667,48.32324176025988,203.62324176025984,200.87675823974016,0.0046531272476749855,20227.33342347476,0.26934039951848915,0.6303077472121473,5.678494745694739e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,39,4.047992200397342,96,2.2756128719831192,True,-1.5214562413869663,187.57949869060985,160.5807951800391,43.1,186.7,156.2017471792264,0.004647121017190985,25928.177281530698,0.3252256151340392,0.6302753447056826,5.79983212246582e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,9.494708658928287,21,3.5275876290185177,True,-1.2701803020880411,182.28801867770343,163.90928204567126,40.56937548727266,188.1,157.93062451272738,0.004610440209532578,11554.535820754878,0.3745993127578657,0.6300770090148159,4.540417417569509e-09,,,,,,,,,,153.7653756964267,193.0,297.49528605539297,144.39528605539306,0.0003181592232354973,19421.617316533564,0.4748886215034924,0.5917293443353574,4.921059650236186e-13,,,,,,,,,,,,,,,,,,
2,32,9.166054292835787,58,2.4376490138505145,True,1.3840963754713729,223.3420424297031,201.46455690833125,47.17845599732787,202.2,197.2215440026721,0.004598200824018883,18990.88397136913,0.2872281696128437,0.6300105714790857,9.297818043484131e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,7.787715726533973,47,2.853036205611305,True,-0.9920859762505841,183.936539329855,167.01270169128773,40.6,188.7094233648254,160.9905766351746,0.004595947300238345,11056.589296303924,0.3728483131812577,0.6299983945572599,5.180072423353987e-09,,,,,,,,,,143.6061904830094,194.7,227.30834790405223,143.29165209594774,0.0005822057294327344,346858.46114033874,0.093318327007775,0.5967126571358278,2.486970211774817e-20,,,,,,,,,,,,,,,,,,
5,32,7.654779178070651,76,4.33481111326164,True,-1.2040362022060471,186.1362233548867,161.25004883266632,43.2,187.8,156.5490114825348,0.004575780976692726,16735.892435303624,0.33609451143638275,0.6298887761152051,5.233264983267166e-10,,,,,,,,,,137.12792882374066,194.9,230.8,136.70115865552867,0.0007410398182635454,159071.27535998644,0.11117639690759494,0.5991453362965086,3.9830906129306286e-18,,,,,,,,,,,,,,,,,,
3,33,1.4052865625232145,75,0.6634620800054218,True,-0.9534373755897596,185.71252773344048,164.605166299289,42.296731567768134,188.5,159.20326843223188,0.004562543388664878,12549.32290906843,0.3560713628759629,0.6298166743252517,2.418467579141641e-09,,,,,,,,,,138.3864835105825,195.8,228.61009643947585,137.98990356052417,0.0006438700304080677,118892.7750317426,0.1067040441798678,0.5976937040164634,9.851517063000487e-18,,,,,,,,,,,,,,,,,,
19,24,1.8642259652036568,55,0.8402386976613734,True,-0.9007614751789368,184.57425808825988,165.12548189940364,41.92954241121871,188.8,159.67045758878132,0.004545803981837754,12814.82585479456,0.3571942385894887,0.6297253315341813,2.164773140049972e-09,,,,,,,,,,139.21449262245673,195.9,228.496302994785,138.903697005215,0.0006241429416168155,401592.48525968456,0.0942342130145806,0.5973853757517285,1.6554615454270982e-20,,,,,,,,,,,,,,,,,,
2,44,1.0958445043366467,98,0.5762359496923946,True,-0.9305982851989516,185.6909856273481,163.840557250047,42.9,188.3511837417014,158.74881625829863,0.0045361225473784,13676.497892936442,0.3469300475341948,0.6296724185873267,1.449187182219186e-09,,,,,,,,,,136.14809720158516,196.26857985848443,228.8,135.73142014151566,0.0006642956808784196,95066.08175869254,0.1102254709920091,0.5980078263991079,3.6526378632098135e-17,,,,,,,,,,,,,,,,,,
11,14,7.400201521365108,34,3.8428822219469545,True,-1.0586405454047818,184.6356531851768,161.9319029368093,42.7831596983764,188.5,156.81684030162359,0.004532731862628233,14354.17032726544,0.3496316840205736,0.6296538719743143,1.2137551719208446e-09,,,,,,,,,,138.2800412544575,195.3,230.9836355826406,137.8163644173594,0.000706272884413942,115143.25638703284,0.11531700066559085,0.5986380042653251,1.7840999215956822e-17,,,,,,,,,,,,,,,,,,
6,22,8.392083065207185,41,3.7095787249824816,True,0.6738548432718429,204.33922919161785,181.3026160593871,45.659683259567615,194.1,177.0403167404324,0.004499445531439083,18617.463465958754,0.3031076583896611,0.629471389303399,1.5239450974737825e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,52,7.542707859713866,97,4.282424250093072,True,0.28268652523281984,200.5491858796143,173.80324096257095,45.67607914905846,191.8,169.52392085094155,0.0044774795684962105,17822.002271401456,0.309906411413641,0.6293505555383505,2.248624593693289e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,38,8.424727621229,80,2.528277657768177,True,-0.3374272775925781,187.5147680328584,175.29603637179054,38.845811288081954,191.2,169.35418871191806,0.004453754370457223,11814.535847713234,0.36212120194587816,0.6292196773753433,2.668272607836742e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,8.394683674456742,53,1.5622298870356983,True,-0.5251427902784378,183.1562982201613,180.6870095215476,31.80635278982993,191.6,173.8936472101701,0.004451347735123071,9368.201155826602,0.38085842673625386,0.6292063635497226,9.076936317397241e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,41,6.41782617720866,75,4.636445771442556,True,0.2096090079624652,200.68209215235032,170.91511589480922,46.46063150370754,190.8,167.53936849629247,0.004448824223173224,35052.26959229755,0.2783081006816255,0.6291924318183363,6.082762369066466e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,6.407140735079253,33,1.767157914285594,True,-0.3768821546950747,183.86256824741028,175.2682272969872,37.47985636227904,191.379856362279,169.02014363772096,0.004436091944644697,10933.261342815793,0.3710918375392251,0.6291219915601679,4.205510589757724e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,50,8.054776566606384,96,5.0411167923033515,True,0.002796416020185595,195.4457444302128,169.52005830921541,45.19387099179706,190.79387099179704,165.20612900820296,0.00443542215281226,17282.80774136995,0.3149303906454608,0.6291182829082579,2.8697452572878964e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31,5.758586135700474,60,3.2451693675851097,True,0.07862545570325008,194.9651311028141,171.27930234324415,44.8,191.2,166.8125909555472,0.004433500069328659,16422.739275258347,0.31871574445142925,0.629107638520458,3.702092316221077e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12,7.557089182976174,23,3.871594344261865,True,0.5139578869614169,199.31121946618129,176.1843293209452,45.61667617191458,192.8,171.68332382808543,0.00443036482451821,15698.529500831408,0.315750693871307,0.6290902702228133,4.1219721771516704e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,49,3.7466009554666813,97,1.2819160579194528,True,0.12238538358295227,194.8035181150649,178.20013186921008,41.45386438179861,192.9,172.7461356182014,0.004428716792072332,11966.5161677114,0.34474633328352416,0.6290811307654025,1.9806228147536478e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,42,3.050557078968477,84,1.7544607220314925,True,-0.2243346179832904,192.08435122006009,168.11878631290153,44.1,190.2,163.51341871521697,0.004427236133131229,15960.109930484363,0.3263790544293759,0.6290729314345334,4.819801427356658e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,38,3.1872439944249376,96,2.2633518633379506,True,-1.5766634225025586,190.15506009725655,158.0268553880462,43.0,186.1989397782587,156.30106022174132,0.004425091565546947,351582.0560155623,0.2075998795474016,0.6290610426041638,3.801271138026362e-17,,,,,,,,,,146.2628279558417,193.82158327885475,299.97841672114527,134.9784167211453,0.0003732088539434792,11671.373509572259,0.5381916881420701,0.5929069879933776,4.965141883791582e-11,,,,,,,,,,,,,,,,,,
9,21,7.242652046505572,39,1.4448979584962969,True,1.08803600989144,219.41326104678,205.73097957039303,44.046771362349006,207.3,201.15322863765098,0.004408480285479217,16224.697335933515,0.2953896470707715,0.6289688463366578,1.8064852009107896e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,23,9.058594990964496,47,5.011630157486389,True,-0.2114520136392063,189.4045601284224,168.10351738875738,43.89864482659811,190.49864482659808,163.3013551734019,0.004407350501898042,14599.744855337925,0.3334069318984369,0.6289625684865163,7.865882685744656e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,21,1.1459339595785778,42,0.4611527547245675,True,0.11291817851081708,192.60388929234242,175.46899936720425,42.5,192.2,170.42645510276992,0.004406209134570321,14187.430122228125,0.3343453625919002,0.6289562225953561,8.04690853386291e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,3.855334719426878,57,2.383630298476372,True,-0.07181884773611479,192.5471062535133,168.59898416536782,44.8,190.6,164.29484082772717,0.004404571389123518,17984.459882658808,0.3155567578773349,0.6289471228287338,2.3634620980456585e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,44,6.4216733783499125,82,1.3799396606690202,True,0.9189737276130272,213.41616714964337,199.28729482650039,42.24684697660352,203.5,194.45315302339645,0.004396431268591233,15786.051653285915,0.3081404649065236,0.6289018510852342,2.5412048975601244e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,25,5.283717142397117,51,3.3924290376627155,True,-0.2927137220083681,189.99753887715562,165.86392184608172,44.464377586255495,190.0,161.4356224137445,0.00439424872028609,17318.583633546787,0.3225514185108572,0.6288897047433109,3.1683546539847087e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,7,7.849282028149383,18,4.744316549037979,True,-0.9918369293172398,184.45548981909081,158.69784240850632,43.1,188.8,154.01491605276124,0.004382002648945171,17892.45127418096,0.3381627153953521,0.6288214906863681,3.5457655412785895e-10,,,,,,,,,,136.54838518478337,195.6,232.9780795166353,136.12192048336462,0.0007416604327758324,291525.7167366477,0.11137225311634713,0.599154278731686,1.999924375487748e-19,,,,,,,,,,,,,,,,,,
2,56,9.937580126731966,90,2.898425125263904,True,-4.806568984276888,316.63481663481684,271.136834677132,72.0,278.6,268.34585829468637,0.004376361060276677,44190.696800203455,0.20192203989692564,0.6287900299147275,2.145421928556425e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13,9.439780340651415,25,2.0264594151906032,True,0.9311680886784518,209.90316744547798,198.60316970065603,41.78121533432737,203.4,193.61878466567262,0.004357854236289596,14486.891372804568,0.3133273210737065,0.6286866670786327,4.00179909117676e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,24,6.86302509913952,46,1.57127564792329,True,0.701736215773437,204.8281996177354,193.66852620248142,40.5843457058152,198.7,188.7156542941848,0.004356733089222406,16140.234831752006,0.3161588244840209,0.6286803974403763,2.603771853079752e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,23,2.960128691203177,55,2.19522802866862,True,-1.1168038076739697,186.90069317815707,158.57713990530942,43.5,187.8,155.98804483998654,0.004352904746009443,154530.75999509322,0.2534287741079937,0.6286589823872851,3.4646615395681116e-15,,,,,,,,,,134.00890626701715,195.9816166935546,232.2816166935546,133.51838330644534,0.0007894894413474386,112491.14699577699,0.12054308870205505,0.5998320906329763,3.369644829863336e-17,,,,,,,,,,,,,,,,,,
9,28,9.69631308257888,52,7.713492377205711,True,0.083613474479377,197.6979959951437,168.3560287347893,45.9,190.2,165.77087884055504,0.004352829318717072,111504.48466034273,0.2458947637727717,0.6286585603541861,1.3702534917928827e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,28,4.298938986960188,52,3.4785115280328363,True,0.07477167580053815,197.6468942747332,168.07378761053317,45.9,190.16673180429098,165.533268195709,0.004350021611263647,129390.23420248793,0.2439400945176674,0.6286428477007491,6.41609247453211e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,47,8.66429133866347,91,7.021779129856213,True,-0.2204096572168702,194.63605019160573,164.914092585084,45.19453552823244,189.6,161.90546447176757,0.004332155043867003,150445.8931610497,0.2676301393592986,0.6285427299433046,3.980750296298301e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,45,9.930616449451204,89,1.7798360501172734,True,0.2622536914169855,197.40200357484304,192.1998447123057,34.21154125587909,201.8,186.29422937206047,0.0043081837470513576,12806.619496657813,0.3456849699308511,0.6284079611954089,1.061924949111562e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,5.517417105408169,39,1.0251936838569833,True,0.5661289418801642,202.14702418420362,196.55440813948098,37.249875404042015,203.6,191.125062297979,0.0042929029973498775,13921.111174899288,0.3282959593198356,0.6283219037993493,5.532136157772966e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,49,1.6083528821044957,97,0.26913468007703223,True,0.23182922133978265,197.71963604787257,193.4040031127982,32.5038387761725,202.95191938808625,187.64808061191377,0.004277700626272844,13085.178894904864,0.3404441994391998,0.6282361691598973,8.733353155944338e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,49,1.7694125213460603,95,1.6085002278252585,True,-0.3229569923322116,193.0601523509325,163.19150032625913,45.0,189.0,161.0659185005144,0.004267053283603209,256587.2409324496,0.22671932081405324,0.6281759760689988,1.822763457698376e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,25,4.715686434904732,53,4.122222697212706,True,-0.6149705943557319,188.03260901439842,160.30267029699775,44.21237835928612,188.61237835928608,157.98762164071388,0.00424828845506341,249981.7763417091,0.23854126297242986,0.6280696894157995,2.436558287684416e-16,,,,,,,,,,128.63279379990834,199.115483498046,231.5154834980459,128.2845165019541,0.0007451910178270753,290623.7933448359,0.10368008000655404,0.5992050769880762,2.1530118782071245e-19,,,,,,,,,,,,,,,,,,
